NodeID,Zone,Latitude,Longitude,ConnectedTo,Distance,BackupCount,Backup1,Backup2,Backup3,Backup4,Backup5,ActiveUsers,AvgBandwidth
5146,East,12.200635,76.640776,3795,8,3,5219,7609,7925,-1,-1,114,12
5147,North,12.090062,76.582105,6630,67,0,-1,-1,-1,-1,-1,50,73
5148,Central,12.319995,76.839366,7436,54,3,3817,6020,2108,-1,-1,93,43
5149,South,12.329633,76.695198,7399,15,0,-1,-1,-1,-1,-1,56,58
5150,North,12.330798,76.710239,8617,83,3,4490,6867,5032,-1,-1,101,38
5151,West,12.315912,76.654975,9943,40,3,8999,9326,5499,-1,-1,148,82
5152,West,12.137546,76.60572,2824,41,3,7278,6223,8820,-1,-1,348,73
5153,West,12.265235,76.793373,3622,88,4,6126,1448,6357,6320,-1,67,29
5154,South,12.342249,76.745244,7871,95,0,-1,-1,-1,-1,-1,101,34
5155,North,12.314554,76.655881,1012,87,3,1256,5753,1599,-1,-1,367,79
5156,West,12.268519,76.739351,3645,19,1,949,-1,-1,-1,-1,383,40
5157,West,12.323266,76.595284,9683,54,0,-1,-1,-1,-1,-1,409,12
5158,East,12.24159,76.742733,5645,88,5,3767,3770,8275,4771,1501,251,17
5159,Central,12.255046,76.822599,283,56,1,8970,-1,-1,-1,-1,426,98
5160,Central,12.076127,76.765892,6694,51,0,-1,-1,-1,-1,-1,388,25
5161,North,12.341114,76.722706,950,45,0,-1,-1,-1,-1,-1,377,67
5162,South,12.128918,76.61001,9296,27,3,4090,5271,7128,-1,-1,320,8
5163,Central,12.199632,76.734662,4076,37,3,2375,4829,4269,-1,-1,98,91
5164,West,12.189129,76.593274,8794,63,5,4755,3955,337,6669,4686,305,39
5165,South,12.230812,76.610312,6403,68,1,4945,-1,-1,-1,-1,317,62
5166,North,12.231211,76.834961,2822,75,2,1707,6891,-1,-1,-1,394,22
5167,Central,12.262867,76.562154,5114,45,2,8621,2529,-1,-1,-1,243,18
5168,West,12.193033,76.61172,1672,24,2,8539,1575,-1,-1,-1,116,86
5169,Central,12.323461,76.668005,6593,29,2,115,4196,-1,-1,-1,458,14
5170,Central,12.182697,76.810141,4133,34,3,6968,5588,2983,-1,-1,485,99
5171,South,12.141005,76.803441,6571,67,2,1881,6753,-1,-1,-1,353,23
5172,North,12.192999,76.571645,1709,32,2,2352,9066,-1,-1,-1,202,42
5173,East,12.242719,76.55875,5359,1,5,376,5807,7202,4256,5448,413,68
5174,North,12.195409,76.675852,8760,59,4,4884,1884,3700,8939,-1,391,32
5175,North,12.10364,76.680712,8116,69,1,3219,-1,-1,-1,-1,229,78
5176,East,12.212197,76.741162,2089,33,2,2077,4701,-1,-1,-1,472,97
5177,Central,12.211025,76.66607,253,85,1,5973,-1,-1,-1,-1,463,32
5178,East,12.082365,76.677175,5781,40,3,1747,4293,1617,-1,-1,102,83
5179,Central,12.246736,76.559781,1635,38,5,7577,3643,9308,1302,2775,474,74
5180,Central,12.295808,76.620589,5134,67,2,4615,9175,-1,-1,-1,413,2
5181,North,12.090401,76.692448,2219,57,3,1722,5270,6310,-1,-1,381,65
5182,East,12.108391,76.80014,73,76,0,-1,-1,-1,-1,-1,398,58
5183,East,12.131423,76.720977,4135,2,4,32,3150,471,8812,-1,354,94
5184,South,12.099972,76.740564,6592,34,0,-1,-1,-1,-1,-1,359,80
5185,West,12.147738,76.774655,539,20,5,9257,4015,7611,6894,4125,214,17
5186,West,12.241987,76.716529,2121,68,0,-1,-1,-1,-1,-1,136,31
5187,Central,12.313571,76.646074,2923,53,0,-1,-1,-1,-1,-1,56,71
5188,North,12.159517,76.713125,1968,68,4,8379,221,113,4053,-1,50,1
5189,East,12.328323,76.686819,2519,70,3,8583,7848,2625,-1,-1,452,93
5190,South,12.065335,76.776728,3123,2,3,1155,1006,8886,-1,-1,82,98
5191,West,12.221331,76.601017,2724,27,5,9671,7657,6200,6415,2741,107,47
5192,East,12.070728,76.805366,1110,75,4,974,7296,42,2078,-1,282,94
5193,South,12.235895,76.599999,9737,40,1,9152,-1,-1,-1,-1,259,28
5194,East,12.211381,76.805592,5019,75,1,6397,-1,-1,-1,-1,152,72
5195,Central,12.281408,76.741038,8857,63,5,4412,5305,5753,9977,1449,77,79
5196,South,12.281375,76.773942,3928,47,2,8592,8260,-1,-1,-1,228,59
5197,South,12.317668,76.744838,4301,52,5,3531,8448,9977,1596,7121,91,85
5198,Central,12.058023,76.646354,9094,63,2,3407,303,-1,-1,-1,407,82
5199,South,12.226106,76.575888,9587,77,5,935,9989,4876,1056,7022,289,73
5200,East,12.238165,76.597048,690,24,3,9761,8323,1570,-1,-1,190,43
5201,East,12.326641,76.574263,1163,72,4,1982,7753,2649,8410,-1,193,44
5202,Central,12.140255,76.771603,4431,76,2,703,722,-1,-1,-1,345,23
5203,West,12.105155,76.823395,8466,51,2,8848,362,-1,-1,-1,302,85
5204,South,12.346187,76.79847,9133,82,5,368,5824,7484,338,1316,341,64
5205,East,12.309219,76.839327,5272,58,2,2406,2111,-1,-1,-1,219,45
5206,East,12.311973,76.6765,401,90,5,8965,4399,6952,9826,217,50,14
5207,East,12.258369,76.718638,2092,100,1,6228,-1,-1,-1,-1,488,20
5208,East,12.261116,76.638019,4676,62,5,609,76,2218,5651,1902,342,89
5209,North,12.167944,76.745263,2277,40,5,4412,6962,829,5890,7750,402,63
5210,South,12.301291,76.709797,7936,37,3,6329,3978,890,-1,-1,401,69
5211,South,12.14999,76.589609,8791,78,0,-1,-1,-1,-1,-1,366,13
5212,North,12.061086,76.757238,6841,32,2,7539,5036,-1,-1,-1,371,99
5213,North,12.201467,76.795992,2205,6,5,2522,2570,3190,252,5177,449,73
5214,West,12.31269,76.687006,3519,100,3,9097,3067,8212,-1,-1,484,62
5215,West,12.153267,76.684797,5852,45,1,5437,-1,-1,-1,-1,310,53
5216,Central,12.147132,76.665252,8857,47,0,-1,-1,-1,-1,-1,421,55
5217,West,12.130212,76.840323,7814,68,1,6567,-1,-1,-1,-1,208,66
5218,West,12.08347,76.563489,880,23,2,5772,4279,-1,-1,-1,257,83
5219,East,12.152172,76.624798,4681,57,4,8351,5720,2232,9584,-1,185,82
5220,Central,12.135847,76.686536,4696,16,5,5101,6092,577,5389,6318,158,98
5221,South,12.194715,76.67822,5486,84,0,-1,-1,-1,-1,-1,486,9
5222,Central,12.081334,76.66817,1976,26,4,7223,5963,5705,5336,-1,338,36
5223,South,12.103449,76.707347,1690,86,1,4032,-1,-1,-1,-1,381,20
5224,East,12.072967,76.75032,7540,60,5,1427,1326,8516,95,1768,415,89
5225,West,12.182446,76.785132,4825,25,3,845,4325,8937,-1,-1,369,1
5226,Central,12.20593,76.731084,7184,13,2,3659,6809,-1,-1,-1,343,99
5227,East,12.191099,76.849645,3366,82,2,7863,6396,-1,-1,-1,406,67
5228,Central,12.224691,76.764599,6847,11,3,1485,8625,7872,-1,-1,462,59
5229,West,12.142138,76.768152,8577,87,0,-1,-1,-1,-1,-1,326,38
5230,South,12.074388,76.735493,5211,21,5,1103,7324,9246,594,453,490,42
5231,South,12.248976,76.590249,6879,3,2,5219,8029,-1,-1,-1,203,8
5232,South,12.322004,76.848495,8708,97,2,5505,6018,-1,-1,-1,325,98
5233,West,12.177038,76.646299,9261,13,5,2794,6811,8451,1482,3721,67,64
5234,Central,12.122531,76.810046,1789,67,5,3961,5710,9527,5030,1787,137,95
5235,South,12.279477,76.846716,5370,75,5,2825,3306,2890,6058,8459,78,96
5236,South,12.136693,76.645776,8191,10,0,-1,-1,-1,-1,-1,442,50
5237,South,12.293288,76.689569,3402,43,0,-1,-1,-1,-1,-1,451,37
5238,Central,12.087668,76.796485,3295,18,3,896,2520,3367,-1,-1,101,60
5239,East,12.240185,76.837047,2125,68,5,1216,728,6231,47,7939,248,30
5240,East,12.132138,76.612288,6801,1,1,6149,-1,-1,-1,-1,156,32
5241,East,12.169424,76.572151,6610,82,1,9706,-1,-1,-1,-1,462,71
5242,West,12.061319,76.601317,2469,13,2,1444,4407,-1,-1,-1,397,82
5243,South,12.334133,76.806339,1561,61,1,3243,-1,-1,-1,-1,392,49
5244,Central,12.159757,76.628971,5111,69,2,2776,6364,-1,-1,-1,76,82
5245,South,12.296584,76.847508,5469,37,5,7710,2519,2760,4202,582,213,93
5246,East,12.29083,76.818976,744,98,3,1259,1899,3697,-1,-1,363,3
5247,North,12.129903,76.746807,9901,18,3,5960,2705,3216,-1,-1,187,7
5248,Central,12.197544,76.775603,6862,72,5,3694,3587,5479,5996,5860,255,31
5249,Central,12.16119,76.716444,8614,99,1,9118,-1,-1,-1,-1,183,27
5250,Central,12.219149,76.681628,8681,50,4,9183,693,717,5656,-1,416,47
5251,West,12.263432,76.61255,3316,68,0,-1,-1,-1,-1,-1,285,80
5252,South,12.171817,76.666494,9470,87,2,164,4980,-1,-1,-1,178,59
5253,East,12.057868,76.686494,5154,2,2,6756,6417,-1,-1,-1,227,42
5254,Central,12.228576,76.733584,637,83,3,5293,8763,6502,-1,-1,494,76
5255,West,12.309604,76.774618,2180,21,1,2772,-1,-1,-1,-1,198,24
5256,North,12.125617,76.555443,6542,31,5,1049,9406,1720,609,7038,486,73
5257,West,12.301438,76.580219,4034,49,1,5568,-1,-1,-1,-1,352,11
5258,North,12.303539,76.844613,2408,7,1,8971,-1,-1,-1,-1,253,14
5259,South,12.294718,76.614889,9073,53,5,1976,4416,32,2156,4711,218,39
5260,South,12.093693,76.771473,2559,22,2,3929,366,-1,-1,-1,126,30
5261,South,12.282199,76.566718,446,13,1,2120,-1,-1,-1,-1,279,68
5262,Central,12.10139,76.747788,2639,34,5,3863,5454,1005,9601,8000,340,13
5263,South,12.150695,76.77768,9898,42,3,1909,7941,6731,-1,-1,144,76
5264,East,12.318281,76.7589,4502,53,5,7998,6157,4683,917,8804,435,77
5265,West,12.187512,76.830182,3531,49,0,-1,-1,-1,-1,-1,190,1
5266,Central,12.106766,76.742582,651,77,0,-1,-1,-1,-1,-1,250,32
5267,South,12.163015,76.588658,3075,16,5,5478,6931,7698,2684,6904,85,63
5268,South,12.178796,76.72631,4775,42,4,8932,9374,7711,7380,-1,492,59
5269,South,12.213167,76.772373,4927,25,4,2559,1049,4577,7080,-1,135,77
5270,South,12.099726,76.847483,8684,29,1,8553,-1,-1,-1,-1,419,11
5271,South,12.200031,76.82834,2893,93,1,3563,-1,-1,-1,-1,222,77
5272,North,12.165435,76.695604,449,99,4,4772,694,1571,4553,-1,203,10
5273,South,12.14345,76.827333,3039,76,1,4122,-1,-1,-1,-1,465,48
5274,West,12.182833,76.557885,9294,29,4,3714,5709,566,4580,-1,262,21
5275,Central,12.25747,76.608985,7521,36,0,-1,-1,-1,-1,-1,230,26
5276,East,12.215845,76.793738,3838,27,5,8557,7320,8330,9543,5983,453,80
5277,North,12.26941,76.791989,9984,3,2,3969,528,-1,-1,-1,346,82
5278,East,12.152083,76.694665,9345,45,0,-1,-1,-1,-1,-1,310,90
5279,South,12.153609,76.822738,2115,29,1,3130,-1,-1,-1,-1,57,1
5280,West,12.051344,76.676411,1147,72,3,9879,4972,8240,-1,-1,472,39
5281,West,12.254381,76.635539,5735,22,5,1605,4405,8973,4089,6008,380,49
5282,East,12.062402,76.741408,6242,74,1,2283,-1,-1,-1,-1,284,85
5283,North,12.273884,76.649882,2132,87,5,6045,4328,1692,1811,1017,434,48
5284,East,12.271659,76.603382,4968,10,1,6927,-1,-1,-1,-1,387,53
5285,West,12.176264,76.743456,428,83,4,4346,808,5129,9313,-1,255,39
5286,West,12.060621,76.610114,4368,22,2,5323,3253,-1,-1,-1,416,20
5287,North,12.179053,76.631196,3685,18,3,1100,4832,3615,-1,-1,202,8
5288,South,12.193537,76.653569,4366,25,0,-1,-1,-1,-1,-1,72,78
5289,North,12.150545,76.802994,6738,69,1,494,-1,-1,-1,-1,366,95
5290,East,12.122231,76.84042,1278,96,1,2679,-1,-1,-1,-1,236,21
5291,West,12.132691,76.683265,7176,71,3,1011,7124,7181,-1,-1,383,81
5292,West,12.137142,76.598998,6776,81,1,606,-1,-1,-1,-1,288,85
5293,North,12.188061,76.573799,651,94,0,-1,-1,-1,-1,-1,425,5
5294,North,12.090562,76.849863,4751,68,0,-1,-1,-1,-1,-1,240,51
5295,Central,12.242051,76.832733,1716,15,5,8343,7903,5036,9607,323,63,36
5296,East,12.225252,76.797988,1011,57,1,3151,-1,-1,-1,-1,402,10
5297,East,12.325255,76.601896,504,37,4,9845,3407,266,6787,-1,198,8
5298,East,12.07568,76.572015,7510,6,5,4497,3390,1229,478,5701,239,2
5299,South,12.076449,76.768382,8414,59,4,5185,637,6341,6803,-1,57,99
5300,West,12.183462,76.792957,1896,35,0,-1,-1,-1,-1,-1,185,67
5301,South,12.153669,76.571592,6605,3,4,5753,1973,4355,2155,-1,284,61
5302,North,12.25559,76.569512,3773,70,3,1881,1715,5487,-1,-1,112,16
5303,North,12.322165,76.680328,7714,13,2,3404,6058,-1,-1,-1,365,25
5304,East,12.083559,76.667866,6911,42,0,-1,-1,-1,-1,-1,373,33
5305,West,12.106032,76.645279,3529,16,5,590,8139,3277,8179,1218,145,19
5306,North,12.181613,76.646572,521,70,5,5016,5257,2896,4925,327,330,67
5307,West,12.265763,76.560345,9989,55,5,9715,2102,5203,3772,3846,258,5
5308,North,12.251646,76.826827,9540,95,5,9422,3892,1218,9679,1611,445,91
5309,East,12.281778,76.557722,9749,79,5,8275,1872,2699,7400,1812,455,76
5310,South,12.24853,76.803592,3026,67,4,7331,5011,1259,5495,-1,413,76
5311,East,12.236787,76.790157,4336,82,1,4880,-1,-1,-1,-1,412,43
5312,North,12.094595,76.677912,2846,62,1,8725,-1,-1,-1,-1,413,56
5313,Central,12.30627,76.801954,4562,71,0,-1,-1,-1,-1,-1,499,11
5314,North,12.150282,76.835658,2802,73,5,2222,7673,2431,4441,3096,59,95
5315,West,12.197813,76.699306,8464,30,5,6314,7463,7516,8316,1091,55,64
5316,North,12.203204,76.81723,4119,7,4,9988,3655,5873,1363,-1,416,89
5317,South,12.107299,76.778592,5823,59,4,2923,897,9206,2953,-1,393,32
5318,West,12.165603,76.798589,6346,83,1,264,-1,-1,-1,-1,92,58
5319,South,12.226889,76.840148,1919,87,1,6248,-1,-1,-1,-1,379,52
5320,North,12.314484,76.718676,6856,76,3,1808,1432,326,-1,-1,333,35
5321,North,12.252022,76.737435,9305,24,5,7823,6407,7920,3544,6750,60,100
5322,Central,12.175226,76.816396,3387,28,4,9757,5676,721,6408,-1,250,90
5323,West,12.24283,76.697968,140,92,2,5803,324,-1,-1,-1,319,83
5324,North,12.244582,76.651928,797,87,4,873,8984,3573,705,-1,263,81
5325,Central,12.106046,76.564387,9675,98,4,584,5758,6074,7062,-1,201,40
5326,North,12.225512,76.774643,1106,17,2,3460,6844,-1,-1,-1,83,51
5327,North,12.161541,76.75975,9768,82,4,9994,693,7212,6536,-1,97,75
5328,North,12.278697,76.701426,5087,79,4,3448,6767,8082,8550,-1,184,79
5329,North,12.121103,76.801276,1534,58,3,4572,9232,1533,-1,-1,110,99
5330,West,12.180636,76.649852,381,89,5,665,4572,3084,8088,5554,378,26
5331,North,12.149721,76.683733,2167,23,4,5279,859,8820,4059,-1,471,72
5332,West,12.060734,76.609349,9555,8,1,6955,-1,-1,-1,-1,303,38
5333,Central,12.178804,76.805097,6482,61,2,3332,5324,-1,-1,-1,88,41
5334,South,12.127613,76.759616,8090,37,1,9805,-1,-1,-1,-1,119,64
5335,North,12.205436,76.601234,7507,70,0,-1,-1,-1,-1,-1,440,92
5336,North,12.112247,76.711932,34,15,0,-1,-1,-1,-1,-1,177,82
5337,South,12.290661,76.551657,2494,31,2,1586,6635,-1,-1,-1,54,77
5338,Central,12.057376,76.689211,8012,91,4,8761,5792,1864,6562,-1,254,11
5339,Central,12.055543,76.814015,4271,40,2,9817,786,-1,-1,-1,193,29
5340,Central,12.136679,76.751418,6531,92,0,-1,-1,-1,-1,-1,272,83
5341,South,12.087541,76.600671,7638,89,3,2166,7070,1714,-1,-1,59,44
5342,East,12.284157,76.787483,616,22,5,6251,316,2950,8572,4952,485,53
5343,East,12.266309,76.725418,1491,91,4,9629,5194,6276,8862,-1,309,52
5344,East,12.312064,76.737428,3558,25,5,9584,7369,4496,5771,3116,498,78
5345,North,12.209672,76.602868,8865,38,4,7223,6727,1380,4976,-1,205,33
5346,South,12.269575,76.804167,7228,30,3,606,1014,8390,-1,-1,218,57
5347,East,12.116817,76.771448,9877,40,3,6428,3540,1715,-1,-1,320,92
5348,South,12.246177,76.603916,9378,3,0,-1,-1,-1,-1,-1,131,37
5349,Central,12.099782,76.696161,5601,21,1,4839,-1,-1,-1,-1,254,93
5350,North,12.145203,76.786848,2615,15,3,8059,6606,74,-1,-1,470,67
5351,Central,12.172669,76.576587,6194,55,2,8284,7303,-1,-1,-1,307,87
5352,South,12.261704,76.58883,6054,54,2,9049,2142,-1,-1,-1,436,74
5353,South,12.217038,76.648893,680,81,5,4924,4826,5517,291,3810,344,71
5354,West,12.108092,76.815074,3252,96,2,6176,6390,-1,-1,-1,358,97
5355,North,12.206953,76.849686,4820,78,4,6411,713,2251,9912,-1,414,52
5356,East,12.346464,76.604992,9107,91,1,1257,-1,-1,-1,-1,226,85
5357,South,12.056648,76.554996,9845,14,4,695,4775,8632,8129,-1,314,55
5358,North,12.072711,76.568634,3701,31,2,5222,1154,-1,-1,-1,141,78
5359,Central,12.09469,76.847535,4120,45,2,1424,8322,-1,-1,-1,156,26
5360,West,12.21802,76.582415,8051,97,5,5039,2370,5735,387,7501,461,40
5361,South,12.207908,76.589863,3276,77,2,975,909,-1,-1,-1,276,66
5362,West,12.184171,76.810149,5473,1,0,-1,-1,-1,-1,-1,447,42
5363,South,12.34154,76.645605,6287,92,0,-1,-1,-1,-1,-1,383,29
5364,West,12.307589,76.612694,6374,9,2,2961,4148,-1,-1,-1,291,36
5365,North,12.348528,76.779344,1526,56,5,3668,2454,5177,7155,6811,412,9
5366,East,12.202491,76.780803,2560,90,2,3966,6825,-1,-1,-1,204,70
5367,East,12.072558,76.708248,7366,88,2,8117,7767,-1,-1,-1,153,8
5368,West,12.070495,76.811122,6406,4,0,-1,-1,-1,-1,-1,302,86
5369,East,12.279767,76.72864,5022,4,5,986,1006,9636,2540,5364,261,87
5370,Central,12.287021,76.821478,5407,77,5,6989,2071,7309,8524,4086,370,72
5371,West,12.193274,76.664728,4271,1,1,3676,-1,-1,-1,-1,202,61
5372,North,12.134936,76.584344,3166,58,2,106,2092,-1,-1,-1,322,83
5373,South,12.175445,76.656823,7070,44,1,9340,-1,-1,-1,-1,164,86
5374,West,12.193603,76.666548,7442,48,2,5587,4234,-1,-1,-1,57,30
5375,East,12.225244,76.840594,9378,32,4,7355,5918,5865,5394,-1,171,52
5376,East,12.238514,76.600853,804,75,2,7176,550,-1,-1,-1,219,33
5377,East,12.198463,76.669316,8262,91,5,3291,9999,183,1115,9211,423,84
5378,West,12.165527,76.75737,9939,22,3,1022,4465,3932,-1,-1,311,70
5379,East,12.32141,76.594023,8510,58,0,-1,-1,-1,-1,-1,485,46
5380,Central,12.120003,76.745431,4366,29,0,-1,-1,-1,-1,-1,117,75
5381,Central,12.25675,76.689845,3933,71,2,5091,4428,-1,-1,-1,496,23
5382,East,12.068206,76.734587,4252,69,0,-1,-1,-1,-1,-1,204,90
5383,West,12.204669,76.665571,9141,82,4,766,8835,7395,6562,-1,152,33
5384,South,12.196292,76.642203,7624,14,0,-1,-1,-1,-1,-1,229,58
5385,Central,12.186831,76.694128,8798,11,2,6662,2008,-1,-1,-1,479,52
5386,South,12.069493,76.696637,6194,61,0,-1,-1,-1,-1,-1,170,95
5387,Central,12.266749,76.609247,4780,3,5,3530,1234,9325,1922,6517,267,54
5388,North,12.177259,76.643214,6506,80,5,8938,8564,9456,7071,7856,500,51
5389,South,12.330714,76.572799,2271,24,2,7609,9330,-1,-1,-1,372,81
5390,South,12.087788,76.698211,9044,55,3,694,7468,1679,-1,-1,250,57
5391,North,12.24136,76.705644,9351,46,3,9989,2309,5471,-1,-1,283,69
5392,East,12.257557,76.607684,5168,20,4,8237,903,424,3098,-1,199,98
5393,North,12.116811,76.682443,4114,44,2,2106,4685,-1,-1,-1,294,97
5394,North,12.339221,76.653759,5155,67,1,2961,-1,-1,-1,-1,83,72
5395,North,12.297996,76.649974,7284,12,4,31,7388,426,7123,-1,283,61
5396,West,12.342543,76.731716,1916,27,0,-1,-1,-1,-1,-1,456,51
5397,East,12.143814,76.716061,3164,52,2,2643,5714,-1,-1,-1,215,2
5398,South,12.338299,76.623448,2864,94,0,-1,-1,-1,-1,-1,66,13
5399,South,12.15119,76.639973,6610,58,2,9760,1130,-1,-1,-1,199,75
5400,Central,12.250558,76.65745,9352,98,3,7720,692,3808,-1,-1,98,90
5401,West,12.050559,76.678579,2063,48,4,3214,3057,673,1097,-1,186,28
5402,East,12.141985,76.666506,3161,51,3,8360,8447,3775,-1,-1,273,65
5403,West,12.120582,76.739812,4920,86,2,5069,9495,-1,-1,-1,309,15
5404,North,12.248509,76.829258,3178,97,1,6758,-1,-1,-1,-1,490,58
5405,South,12.219361,76.740128,6176,91,0,-1,-1,-1,-1,-1,190,18
5406,Central,12.138358,76.734797,2296,97,0,-1,-1,-1,-1,-1,95,79
5407,South,12.129907,76.628793,3481,83,5,5590,821,7059,9864,7918,327,22
5408,North,12.222755,76.771359,8235,62,1,1944,-1,-1,-1,-1,98,18
5409,North,12.114659,76.595307,9700,79,4,3145,9625,9761,670,-1,103,48
5410,North,12.284302,76.835189,6021,80,2,4883,8029,-1,-1,-1,268,11
5411,West,12.217643,76.775594,6361,66,0,-1,-1,-1,-1,-1,171,5
5412,East,12.268218,76.806478,100,42,5,4425,6881,8532,277,1298,461,90
5413,South,12.085552,76.810754,4492,28,1,6820,-1,-1,-1,-1,50,46
5414,West,12.128597,76.60573,1764,16,2,4359,9409,-1,-1,-1,220,80
5415,Central,12.089016,76.574601,7765,77,5,1765,9770,6208,773,9867,492,9
5416,South,12.163783,76.569729,6820,41,5,9322,2110,296,6039,9403,204,70
5417,South,12.285853,76.557518,9339,4,0,-1,-1,-1,-1,-1,265,67
5418,North,12.082224,76.574639,3550,95,3,295,6307,4783,-1,-1,157,78
5419,East,12.159176,76.803389,3204,84,2,9957,8075,-1,-1,-1,156,17
5420,North,12.050895,76.725017,546,15,2,3218,5484,-1,-1,-1,153,81
5421,North,12.157644,76.60372,5634,56,5,2830,5050,9184,8958,9201,381,89
5422,Central,12.055232,76.789838,9763,64,0,-1,-1,-1,-1,-1,185,53
5423,East,12.21541,76.760296,5287,46,0,-1,-1,-1,-1,-1,399,52
5424,Central,12.269666,76.598895,4633,5,2,7380,4738,-1,-1,-1,101,11
5425,Central,12.111455,76.609708,1608,81,0,-1,-1,-1,-1,-1,170,66
5426,Central,12.072078,76.668935,6559,64,3,435,5902,2542,-1,-1,87,65
5427,East,12.252935,76.805148,6205,68,5,701,4278,3098,9930,4266,123,76
5428,North,12.059813,76.78787,8701,76,1,5350,-1,-1,-1,-1,446,70
5429,East,12.195221,76.78723,9973,92,4,738,3141,7835,388,-1,159,58
5430,West,12.111845,76.574764,847,48,4,9092,6709,9287,5011,-1,315,46
5431,South,12.257571,76.687074,8527,59,4,1272,3094,4199,367,-1,420,76
5432,East,12.257408,76.585278,4485,2,2,938,1177,-1,-1,-1,333,13
5433,South,12.263125,76.762845,1228,64,0,-1,-1,-1,-1,-1,51,5
5434,East,12.204412,76.657344,1788,93,5,2214,3150,4109,8295,1696,54,93
5435,Central,12.135327,76.647608,5215,42,1,9374,-1,-1,-1,-1,247,19
5436,East,12.30256,76.679409,4449,35,0,-1,-1,-1,-1,-1,129,85
5437,Central,12.212622,76.568374,959,79,1,2116,-1,-1,-1,-1,112,43
5438,South,12.226644,76.582362,7066,15,0,-1,-1,-1,-1,-1,99,40
5439,Central,12.340857,76.597265,619,77,3,5616,2220,6739,-1,-1,466,10
5440,South,12.087035,76.795342,6765,92,4,4891,8458,1442,988,-1,50,10
5441,North,12.099409,76.612109,375,16,3,7450,9497,6251,-1,-1,222,48
5442,West,12.245162,76.821705,3059,29,4,3148,6360,8272,5036,-1,100,38
5443,South,12.142185,76.667924,2783,23,4,370,7973,4322,9875,-1,379,8
5444,East,12.344421,76.703732,9361,100,5,223,5615,6016,121,4429,132,68
5445,North,12.180798,76.61943,2496,43,3,8058,2934,1405,-1,-1,63,90
5446,Central,12.197138,76.690059,2003,7,2,9551,1303,-1,-1,-1,229,95
5447,West,12.321552,76.721771,1377,48,2,5507,1492,-1,-1,-1,332,40
5448,Central,12.157187,76.8424,6030,22,4,6949,4194,4043,5200,-1,121,18
5449,North,12.195174,76.588464,5005,19,2,8593,7856,-1,-1,-1,379,86
5450,South,12.219957,76.567916,2655,3,1,1246,-1,-1,-1,-1,379,59
5451,South,12.165188,76.78248,3997,93,2,2385,536,-1,-1,-1,209,81
5452,East,12.302303,76.704708,1822,32,0,-1,-1,-1,-1,-1,198,47
5453,West,12.091156,76.661863,992,28,0,-1,-1,-1,-1,-1,120,36
5454,North,12.115882,76.554562,1853,27,0,-1,-1,-1,-1,-1,194,55
5455,East,12.299851,76.605474,4620,32,3,7833,8227,455,-1,-1,484,48
5456,East,12.249137,76.73515,2181,62,3,385,2078,7002,-1,-1,77,95
5457,East,12.219009,76.66985,7750,79,4,8489,7370,3011,5759,-1,256,86
5458,Central,12.180811,76.783933,1275,9,1,5696,-1,-1,-1,-1,57,58
5459,West,12.285878,76.735438,6231,58,1,7327,-1,-1,-1,-1,411,52
5460,South,12.11533,76.673263,430,6,3,1854,1736,4631,-1,-1,305,41
5461,North,12.247449,76.784279,3014,17,0,-1,-1,-1,-1,-1,98,9
5462,South,12.315308,76.786478,7923,2,5,4619,2332,2106,6051,9337,421,29
5463,South,12.244684,76.822936,3444,98,4,1404,4989,3805,3476,-1,107,53
5464,North,12.179414,76.671835,7727,40,5,5036,6771,9539,7971,649,299,15
5465,North,12.231089,76.708116,9503,43,0,-1,-1,-1,-1,-1,455,15
5466,North,12.161022,76.713546,7432,17,1,9550,-1,-1,-1,-1,80,26
5467,West,12.08523,76.744155,8450,52,0,-1,-1,-1,-1,-1,143,52
5468,East,12.089068,76.670962,2912,93,2,5552,8347,-1,-1,-1,325,93
5469,East,12.263378,76.77223,3383,58,0,-1,-1,-1,-1,-1,465,36
5470,West,12.244085,76.69906,422,67,5,377,5848,7528,1072,1105,469,64
5471,Central,12.127451,76.642043,804,8,1,7984,-1,-1,-1,-1,472,34
5472,Central,12.230714,76.600996,5027,30,3,9952,3356,6652,-1,-1,249,55
5473,North,12.135978,76.71162,6508,95,3,1912,1958,8823,-1,-1,318,10
5474,West,12.070355,76.600639,8024,92,3,3608,4847,7297,-1,-1,287,37
5475,Central,12.175286,76.841715,4778,48,5,2054,7582,3851,3970,1676,377,67
5476,Central,12.081366,76.674618,5359,37,0,-1,-1,-1,-1,-1,469,28
5477,East,12.133186,76.780244,5765,44,5,7179,9784,7483,489,7541,357,93
5478,North,12.192856,76.68259,905,40,5,6115,5527,3448,439,322,86,63
5479,South,12.081164,76.828432,1709,20,3,2819,5758,9629,-1,-1,139,14
5480,South,12.22241,76.716267,6257,58,5,2083,4232,856,6008,5996,225,83
5481,South,12.147955,76.801452,8160,61,2,8712,5819,-1,-1,-1,270,42
5482,South,12.32693,76.671066,2550,98,5,4418,3539,7172,5043,2530,308,96
5483,South,12.284632,76.557101,2083,7,2,1193,57,-1,-1,-1,264,38
5484,Central,12.171745,76.687283,6160,44,1,1010,-1,-1,-1,-1,474,88
5485,North,12.267254,76.704064,6871,7,4,6737,7395,3799,7194,-1,137,48
5486,North,12.066484,76.621587,2634,16,5,9387,5611,6385,3196,2938,80,48
