BinID,Zone,Latitude,Longitude,WasteType,RouteID,NearbyPopulation,SensorStatus
5220,North,12.1882,76.7304,organic,981,8590,FAULT
5221,Central,12.224,76.7435,recyclable,905,2313,OK
5222,South,12.2413,76.7826,organic,499,4207,OK
5223,North,12.247,76.7404,hazardous,361,6577,OK
5224,North,12.1776,76.7903,recyclable,515,1637,OK
5225,South,12.191,76.7481,recyclable,459,8342,OK
5226,Central,12.1941,76.7022,recyclable,747,6194,OK
5227,East,12.2673,76.7228,recyclable,112,7080,OK
5228,South,12.2364,76.7437,recyclable,916,8255,OK
5229,North,12.1646,76.781,recyclable,662,7962,OK
5230,Central,12.2451,76.7236,recyclable,692,508,OK
5231,West,12.2025,76.7416,recyclable,205,3026,OK
5232,East,12.2268,76.7045,organic,411,4452,OK
5233,North,12.2634,76.7122,organic,72,8148,OK
5234,East,12.1539,76.7086,other,707,6041,OK
5235,East,12.2433,76.7921,organic,477,441,OK
5236,West,12.2521,76.7279,organic,243,5562,OK
5237,North,12.2563,76.7362,organic,780,4553,OK
5238,West,12.2288,76.7642,recyclable,318,3702,OK
5239,Central,12.1863,76.7887,other,95,3094,OK
5240,Central,12.2093,76.7213,recyclable,175,8064,OK
5241,Central,12.1501,76.7994,recyclable,772,3238,OK
5242,South,12.2102,76.7734,ewaste,832,1313,OK
5243,Central,12.2182,76.707,recyclable,557,284,OK
5244,East,12.2262,76.7029,recyclable,668,2984,OK
5245,North,12.1704,76.7343,ewaste,467,8197,OK
5246,Central,12.2542,76.761,recyclable,869,7722,OK
5247,East,12.2306,76.7202,other,492,7855,OK
5248,Central,12.1974,76.7772,ewaste,954,4145,OK
5249,East,12.2432,76.737,recyclable,978,8323,OK
5250,Central,12.1852,76.732,organic,399,6124,OK
5251,North,12.1573,76.7492,recyclable,487,1718,OK
5252,South,12.2095,76.787,recyclable,387,2796,OK
5253,North,12.2653,76.7627,recyclable,38,4964,OK
5254,Central,12.1704,76.7859,recyclable,537,7639,OK
5255,Central,12.2177,76.7342,other,306,8656,OK
5256,East,12.18,76.7204,ewaste,58,8049,OK
5257,North,12.1629,76.7732,recyclable,148,891,OK
5258,North,12.2261,76.7613,recyclable,652,723,OK
5259,Central,12.2139,76.7591,recyclable,287,3452,FAULT
5260,East,12.1884,76.7695,recyclable,607,1745,OK
5261,Central,12.2375,76.7766,ewaste,628,1423,OK
5262,North,12.2643,76.7752,recyclable,461,663,OK
5263,South,12.1608,76.7448,recyclable,960,4680,OK
5264,East,12.2614,76.7352,recyclable,605,8077,OK
5265,West,12.1599,76.7428,organic,572,2906,OK
5266,North,12.2069,76.7063,recyclable,803,2337,FAULT
5267,South,12.1725,76.7285,recyclable,923,681,OK
5268,South,12.2496,76.7653,recyclable,649,8663,OK
5269,North,12.2113,76.7691,organic,16,7133,OK
5270,South,12.1969,76.787,organic,593,6142,OK
5271,West,12.2362,76.7937,other,777,2035,OK
5272,West,12.2373,76.7981,organic,820,143,OK
5273,West,12.2592,76.7179,recyclable,504,2871,OK
5274,Central,12.2268,76.7147,recyclable,540,8017,OK
5275,Central,12.1692,76.7257,recyclable,102,1998,OK
5276,North,12.2495,76.7578,other,321,1483,OK
5277,South,12.2271,76.7815,organic,655,2919,OK
5278,North,12.1791,76.7036,other,335,5488,OK
5279,Central,12.1552,76.7996,organic,948,3602,OK
5280,South,12.2652,76.7071,recyclable,832,7458,FAULT
5281,Central,12.2049,76.7195,organic,367,4846,OK
5282,North,12.1993,76.7174,organic,61,6525,OK
5283,Central,12.2511,76.7836,organic,305,7309,OK
5284,East,12.248,76.79,other,825,6792,OK
5285,Central,12.1776,76.768,recyclable,399,6503,OK
5286,South,12.2465,76.7656,recyclable,517,7405,OK
5287,North,12.1973,76.7691,other,429,3367,OK
5288,West,12.2182,76.7786,recyclable,818,463,OK
5289,West,12.1913,76.7157,organic,327,4185,OK
5290,North,12.1926,76.7743,recyclable,547,6773,OK
5291,East,12.1538,76.7733,recyclable,960,7614,OK
5292,Central,12.1515,76.7486,organic,422,7571,OK
5293,Central,12.1882,76.7853,organic,205,5563,OK
5294,South,12.2602,76.7613,organic,620,4500,OK
5295,West,12.1963,76.7433,recyclable,804,311,FAULT
5296,Central,12.2051,76.7345,organic,172,4438,OK
5297,East,12.1858,76.7488,organic,324,4691,OK
5298,Central,12.1763,76.7239,other,383,630,OK
5299,West,12.1758,76.7964,recyclable,274,3297,OK
5300,South,12.2662,76.732,organic,177,4463,OK
5301,South,12.1614,76.7385,organic,900,1732,OK
5302,Central,12.2592,76.7182,ewaste,278,3922,OK
5303,West,12.1845,76.7632,recyclable,842,6467,OK
5304,North,12.2527,76.7004,organic,282,6822,OK
5305,South,12.2464,76.7268,organic,859,1498,OK
5306,Central,12.249,76.7137,organic,573,4786,OK
5307,Central,12.2461,76.7594,organic,0,6340,OK
5308,North,12.2337,76.7027,recyclable,118,852,OK
5309,North,12.2511,76.7324,organic,836,2922,OK
5310,North,12.1634,76.7885,organic,810,6246,OK
5311,East,12.1984,76.7963,other,867,5396,OK
5312,West,12.2104,76.7412,organic,839,2680,OK
5313,East,12.156,76.7774,organic,151,4766,OK
5314,South,12.1717,76.7036,organic,361,3923,OK
5315,East,12.2489,76.7386,organic,580,8893,OK
5316,West,12.1708,76.7839,organic,147,939,OK
5317,West,12.2237,76.7811,organic,568,5714,FAULT
5318,South,12.2428,76.7991,other,108,5982,OK
5319,North,12.1563,76.7236,organic,327,1976,OK
5320,West,12.2015,76.7906,organic,137,8139,OK
5321,Central,12.2144,76.7624,organic,316,4202,OK
5322,North,12.2076,76.7377,organic,482,1982,OK
5323,Central,12.2305,76.7835,other,89,8767,OK
5324,West,12.2559,76.7997,other,824,2110,OK
5325,West,12.1846,76.7253,organic,860,1004,OK
5326,East,12.162,76.7307,organic,865,2997,OK
5327,South,12.2665,76.704,recyclable,540,8742,OK
5328,West,12.169,76.7301,recyclable,487,1452,OK
5329,West,12.238,76.778,recyclable,322,5471,OK
5330,Central,12.2192,76.7389,ewaste,561,2200,OK
5331,Central,12.18,76.7077,other,177,6263,OK
5332,West,12.1958,76.7109,organic,412,5708,OK
5333,East,12.2141,76.7391,organic,432,814,OK
5334,East,12.1817,76.707,organic,972,4088,OK
5335,East,12.1867,76.7045,other,437,7927,OK
5336,North,12.2162,76.7675,organic,593,1379,OK
5337,West,12.2665,76.7002,recyclable,652,7919,FAULT
5338,East,12.2161,76.7249,recyclable,543,6718,OK
5339,East,12.2071,76.7091,organic,826,1242,OK
5340,West,12.2436,76.7529,other,98,7467,OK
5341,South,12.2101,76.771,organic,43,8294,FAULT
5342,West,12.1929,76.769,recyclable,503,5407,OK
5343,West,12.241,76.7029,recyclable,528,631,OK
5344,Central,12.1626,76.7655,organic,875,6752,OK
5345,East,12.1966,76.7566,recyclable,741,8081,OK
5346,West,12.191,76.754,hazardous,771,4784,OK
5347,Central,12.2106,76.707,ewaste,202,2042,FAULT
5348,North,12.16,76.7113,recyclable,238,7238,OK
5349,North,12.1971,76.7584,hazardous,204,5622,OK
5350,East,12.2265,76.776,recyclable,32,4393,OK
5351,Central,12.196,76.7719,organic,517,2127,OK
5352,North,12.2609,76.7775,organic,471,3282,OK
5353,North,12.1925,76.7226,other,483,1756,OK
5354,South,12.2065,76.7261,other,430,3379,OK
5355,East,12.1811,76.7877,recyclable,773,7020,OK
5356,North,12.1639,76.7784,recyclable,226,2688,OK
5357,West,12.19,76.7663,organic,590,2334,OK
5358,West,12.2614,76.7503,organic,332,7007,OK
5359,North,12.1703,76.7482,other,599,3643,OK
5360,Central,12.2576,76.7765,organic,535,3949,OK
5361,West,12.2659,76.7961,organic,967,4155,OK
5362,East,12.1741,76.7238,organic,216,8872,OK
5363,East,12.251,76.7326,recyclable,358,849,OK
5364,Central,12.2429,76.7474,ewaste,146,2950,OK
5365,West,12.2535,76.7713,ewaste,76,4708,OK
5366,West,12.2642,76.7415,organic,67,7441,OK
5367,North,12.2016,76.7008,organic,931,8179,OK
5368,Central,12.1708,76.7558,recyclable,111,8643,OK
5369,West,12.2073,76.7285,organic,226,1668,OK
5370,East,12.1657,76.7598,other,300,8163,OK
5371,West,12.204,76.749,organic,276,101,OK
5372,Central,12.2212,76.7914,hazardous,679,5025,OK
5373,Central,12.1789,76.7217,organic,733,4755,OK
5374,South,12.2561,76.7391,ewaste,564,2541,OK
5375,North,12.1685,76.7749,other,707,3983,OK
5376,West,12.2193,76.7517,recyclable,297,2767,OK
5377,Central,12.1615,76.7495,other,717,3317,OK
5378,West,12.253,76.7833,recyclable,53,8650,OK
5379,North,12.1581,76.7902,recyclable,37,5864,OK
5380,North,12.167,76.7261,organic,364,8589,OK
5381,South,12.211,76.7318,recyclable,148,6944,OK
5382,South,12.2533,76.778,other,921,1952,OK
5383,West,12.2585,76.7431,organic,953,5786,OK
5384,North,12.2209,76.7509,organic,590,7454,OK
5385,East,12.1738,76.7999,recyclable,220,3103,OK
5386,East,12.2117,76.7041,recyclable,814,8033,OK
5387,Central,12.168,76.7552,recyclable,815,7984,OK
5388,West,12.1891,76.7619,recyclable,823,7725,OK
5389,South,12.2023,76.7551,ewaste,979,6032,OK
5390,Central,12.1715,76.778,hazardous,376,7287,OK
5391,South,12.1868,76.7229,recyclable,528,4205,OK
5392,Central,12.1557,76.7948,recyclable,388,4246,OK
5393,East,12.2586,76.7004,recyclable,830,8654,OK
5394,East,12.2573,76.7889,other,233,5152,OK
5395,North,12.1728,76.7286,organic,342,6745,OK
5396,South,12.2485,76.7872,organic,54,2117,OK
5397,South,12.2507,76.7072,organic,917,3727,OK
5398,West,12.2453,76.7054,organic,419,1219,OK
5399,West,12.1866,76.7067,organic,59,5382,OK
5400,South,12.1904,76.7353,other,492,3332,OK
5401,East,12.2174,76.7007,recyclable,944,3497,OK
5402,West,12.2053,76.7766,ewaste,251,8586,OK
5403,Central,12.1727,76.727,organic,626,7223,OK
5404,Central,12.1993,76.7682,organic,841,7374,OK
5405,East,12.171,76.786,organic,218,1246,OK
5406,West,12.2661,76.7436,recyclable,161,6188,OK
5407,South,12.1964,76.755,organic,642,1751,OK
5408,West,12.2499,76.7328,recyclable,192,7247,OK
5409,West,12.1789,76.764,other,453,2143,FAULT
5410,Central,12.2233,76.7945,organic,517,5789,OK
5411,Central,12.2619,76.758,recyclable,689,1307,OK
5412,North,12.1835,76.7702,other,494,7338,OK
5413,East,12.1951,76.7685,other,56,6725,OK
5414,North,12.2507,76.7723,other,69,4942,OK
5415,Central,12.2222,76.7161,ewaste,866,391,OK
5416,North,12.2128,76.7226,other,542,7364,OK
5417,North,12.2193,76.7073,organic,59,2890,OK
5418,South,12.2101,76.782,ewaste,259,5006,FAULT
5419,West,12.1505,76.7421,organic,324,6571,OK
5420,Central,12.239,76.7373,other,695,8796,OK
5421,North,12.1694,76.7503,organic,31,1767,OK
5422,South,12.2616,76.7878,recyclable,959,491,OK
5423,North,12.1881,76.7808,recyclable,71,4013,OK
5424,South,12.204,76.7695,ewaste,345,3388,OK
5425,East,12.2571,76.7226,organic,33,4039,OK
5426,South,12.2093,76.7988,hazardous,16,6108,OK
5427,East,12.1726,76.7304,organic,684,6590,OK
5428,Central,12.2166,76.7412,recyclable,279,3009,OK
5429,East,12.1781,76.7683,recyclable,199,2588,OK
5430,South,12.1696,76.8,organic,991,1336,OK
5431,West,12.2641,76.7927,recyclable,346,2376,OK
5432,East,12.2309,76.7979,recyclable,341,2698,OK
5433,West,12.205,76.7986,organic,820,6525,OK
5434,East,12.1632,76.7369,hazardous,838,7339,OK
5435,Central,12.2582,76.7263,recyclable,155,4812,OK
5436,East,12.1968,76.7245,recyclable,860,3255,OK
5437,East,12.2166,76.7742,recyclable,703,973,OK
5438,Central,12.1652,76.7272,organic,852,8227,OK
5439,Central,12.189,76.7511,organic,590,5763,OK
5440,South,12.2574,76.7538,recyclable,919,7762,OK
5441,West,12.1872,76.7736,organic,563,4076,OK
5442,North,12.255,76.7118,hazardous,538,2856,OK
5443,Central,12.16,76.7166,organic,311,935,OK
5444,South,12.2576,76.7109,recyclable,829,5081,OK
5445,South,12.2664,76.7168,other,248,6571,OK
5446,West,12.2312,76.7771,recyclable,88,4027,OK
5447,North,12.2595,76.7179,other,775,3515,OK
5448,East,12.2375,76.7654,recyclable,734,8134,OK
5449,West,12.2569,76.7265,organic,93,4822,OK
5450,East,12.2675,76.7892,organic,74,8736,OK
5451,North,12.2056,76.7018,recyclable,467,6173,OK
5452,East,12.2175,76.7301,organic,614,8311,OK
5453,South,12.1927,76.7356,recyclable,405,379,OK
5454,Central,12.2115,76.7747,other,463,7089,OK
5455,North,12.2136,76.766,organic,783,1043,OK
5456,South,12.167,76.7447,other,571,1779,OK
5457,Central,12.2582,76.7914,ewaste,6,950,OK
5458,North,12.1645,76.7568,ewaste,898,3140,OK
5459,East,12.2476,76.7241,organic,523,1751,FAULT
5460,East,12.1619,76.796,organic,282,8201,OK
5461,South,12.2528,76.7041,organic,818,3859,OK
5462,West,12.2619,76.7873,organic,115,7297,OK
5463,West,12.1715,76.7176,recyclable,481,3560,OK
5464,Central,12.1952,76.7245,hazardous,876,6520,OK
5465,Central,12.2337,76.796,organic,19,1368,OK
5466,South,12.1799,76.7741,recyclable,310,4755,OK
5467,Central,12.2348,76.7295,organic,670,4169,OK
5468,South,12.1722,76.7412,recyclable,957,8558,OK
5469,North,12.249,76.7055,other,885,3848,OK
5470,South,12.2082,76.7405,organic,226,1344,OK
5471,South,12.2011,76.7404,recyclable,504,4949,OK
5472,Central,12.226,76.7647,organic,678,2344,OK
5473,North,12.2188,76.7757,organic,105,6144,OK
5474,North,12.2217,76.7768,other,622,4186,OK
5475,North,12.2408,76.7538,organic,665,3338,OK
5476,North,12.2512,76.7385,organic,564,6741,OK
5477,North,12.2139,76.7702,organic,846,8242,OK
5478,North,12.1608,76.7463,organic,784,2336,OK
5479,West,12.1852,76.7723,recyclable,875,378,OK
5480,South,12.2418,76.7431,organic,698,853,OK
5481,North,12.2624,76.7729,organic,534,7968,OK
5482,West,12.1774,76.7771,other,676,3562,OK
5483,Central,12.2027,76.7126,recyclable,797,1651,OK
5484,Central,12.221,76.7003,organic,518,1209,OK
5485,North,12.2284,76.7873,recyclable,72,3361,OK
5486,West,12.2311,76.7265,other,896,5747,OK
5487,Central,12.2688,76.7572,organic,795,6457,OK
5488,West,12.1945,76.7637,other,471,642,OK
5489,East,12.1993,76.7583,organic,398,7816,OK
5490,Central,12.2623,76.7753,organic,640,2669,OK
5491,South,12.2302,76.7656,recyclable,86,1511,OK
5492,Central,12.1937,76.7717,other,859,8395,OK
5493,West,12.2524,76.7277,recyclable,599,5870,OK
5494,South,12.24,76.7407,recyclable,47,8139,OK
5495,West,12.1926,76.7931,organic,981,6083,OK
5496,Central,12.2467,76.7003,organic,861,6402,OK
5497,East,12.1897,76.7257,recyclable,126,6209,OK
5498,East,12.1619,76.7002,organic,228,6790,OK
5499,West,12.2043,76.795,organic,933,179,OK
5500,South,12.2123,76.7614,organic,555,6303,OK
5501,West,12.2293,76.7322,recyclable,876,4713,OK
5502,South,12.2198,76.7492,other,294,8353,OK
5503,Central,12.2592,76.7558,recyclable,960,7396,OK
5504,South,12.1533,76.7422,organic,50,1738,OK
5505,Central,12.2342,76.7284,recyclable,376,2470,OK
5506,Central,12.2119,76.7019,other,279,6078,OK
5507,West,12.1952,76.7662,ewaste,979,4810,OK
5508,West,12.2341,76.7469,other,376,1796,OK
5509,West,12.1829,76.7931,ewaste,239,8336,OK
5510,Central,12.2233,76.7756,other,592,1206,OK
5511,South,12.2629,76.7238,organic,618,6334,OK
5512,West,12.1672,76.7642,organic,210,6403,OK
5513,West,12.2118,76.7551,other,602,2068,OK
5514,West,12.1628,76.7712,recyclable,509,3534,OK
5515,West,12.2174,76.7975,organic,862,7476,FAULT
5516,North,12.2165,76.7479,organic,295,805,OK
5517,East,12.1669,76.7438,organic,76,3074,OK
5518,South,12.2356,76.7989,recyclable,289,6853,OK
5519,South,12.2174,76.7719,organic,563,3809,OK
5520,Central,12.1844,76.7892,recyclable,315,8132,OK
5521,South,12.2212,76.7666,organic,499,1598,OK
5522,East,12.1921,76.7503,other,985,4906,OK
5523,Central,12.2236,76.7103,other,584,1701,OK
5524,East,12.2103,76.7473,recyclable,535,6176,OK
5525,Central,12.2194,76.7212,recyclable,885,8193,OK
5526,West,12.1946,76.7554,organic,51,1782,OK
5527,North,12.222,76.7505,organic,506,2276,FAULT
5528,West,12.1656,76.7047,recyclable,410,8630,OK
5529,Central,12.2286,76.7895,ewaste,669,4422,OK
5530,West,12.2121,76.7844,ewaste,577,5768,OK
5531,South,12.2303,76.7705,organic,522,498,OK
5532,South,12.1813,76.7701,recyclable,622,6307,OK
5533,East,12.1519,76.7429,recyclable,760,5299,OK
5534,South,12.2478,76.7606,recyclable,190,1317,OK
5535,East,12.1972,76.7816,organic,459,6554,OK
5536,North,12.2284,76.7542,other,185,3821,OK
5537,West,12.2272,76.7094,recyclable,456,3203,OK
5538,Central,12.2109,76.7167,organic,573,7761,OK
5539,West,12.2056,76.7559,organic,537,5330,OK
5540,Central,12.1961,76.7048,ewaste,174,1195,OK
5541,South,12.2605,76.7869,recyclable,614,6341,OK
5542,North,12.2268,76.703,organic,929,1707,OK
5543,Central,12.1665,76.7234,other,591,5152,OK
5544,North,12.2162,76.7586,recyclable,290,494,OK
5545,East,12.2267,76.7645,recyclable,740,7600,OK
5546,East,12.2363,76.7069,organic,911,1113,OK
5547,South,12.1789,76.7897,recyclable,201,719,OK
5548,North,12.2205,76.7319,organic,528,2374,OK
5549,East,12.2498,76.7367,other,48,1263,OK
5550,West,12.1969,76.7746,ewaste,933,7067,OK
5551,Central,12.2192,76.7317,hazardous,607,340,OK
5552,East,12.2405,76.7145,recyclable,344,1728,OK
5553,North,12.2653,76.7082,recyclable,250,3028,OK
5554,North,12.1949,76.7228,recyclable,184,3723,OK
5555,Central,12.1617,76.7151,organic,517,1829,OK
5556,East,12.2152,76.745,ewaste,354,6502,OK
5557,Central,12.2227,76.7914,ewaste,178,5399,OK
5558,North,12.1628,76.7688,organic,470,2426,OK
5559,South,12.1834,76.7983,recyclable,286,1383,OK
5560,Central,12.2421,76.7896,recyclable,520,7431,OK
5561,West,12.2074,76.716,other,851,5653,OK
5562,West,12.2053,76.7094,ewaste,620,8676,OK
5563,North,12.1617,76.7762,recyclable,896,759,OK
5564,East,12.1716,76.7524,organic,586,3337,OK
5565,Central,12.1514,76.7898,recyclable,57,7765,OK
5566,South,12.2567,76.799,other,336,726,OK
5567,South,12.2652,76.7137,organic,349,1084,FAULT
5568,North,12.1789,76.7934,organic,397,3976,OK
5569,North,12.254,76.7492,ewaste,207,5652,OK
5570,North,12.2197,76.7881,other,125,8357,OK
5571,Central,12.22,76.7886,organic,785,6394,OK
5572,North,12.152,76.741,recyclable,332,950,OK
5573,West,12.2402,76.7212,organic,856,5305,OK
5574,Central,12.162,76.7277,organic,306,6106,OK
5575,West,12.1778,76.7169,other,107,2057,OK
5576,Central,12.2233,76.7665,ewaste,306,5679,OK
5577,North,12.2392,76.7449,organic,830,4159,OK
5578,South,12.2659,76.7284,ewaste,122,1750,OK
5579,North,12.1606,76.7303,other,724,2970,OK
5580,South,12.2041,76.7838,organic,293,7177,OK
5581,Central,12.2449,76.7483,other,464,1530,OK
5582,North,12.1641,76.7039,organic,942,2629,OK
5583,West,12.2013,76.7688,recyclable,130,3862,FAULT
5584,West,12.2057,76.7906,organic,182,8310,FAULT
5585,South,12.1869,76.7535,organic,412,2380,OK
5586,North,12.202,76.7373,organic,562,7118,OK
5587,East,12.1684,76.7098,recyclable,998,1464,OK
5588,East,12.1735,76.7087,organic,862,6560,OK
5589,Central,12.2213,76.7681,hazardous,393,3788,OK
5590,South,12.1694,76.7093,organic,564,3626,OK
5591,North,12.2112,76.7791,ewaste,497,6301,OK
5592,East,12.2669,76.7592,recyclable,756,3893,OK
5593,West,12.1807,76.7453,other,958,8130,OK
5594,West,12.1828,76.7199,organic,481,7778,OK
5595,East,12.2086,76.7097,organic,29,1520,OK
5596,East,12.2294,76.7811,organic,816,6172,OK
5597,North,12.1893,76.7824,organic,80,5281,OK
5598,East,12.195,76.7248,recyclable,437,7245,OK
5599,East,12.2274,76.7172,other,566,6133,OK
5600,East,12.2411,76.7366,organic,274,7849,OK
5601,East,12.2242,76.7983,recyclable,841,419,OK
5602,West,12.253,76.7752,recyclable,717,6189,OK
5603,East,12.1696,76.7923,organic,454,1461,OK
5604,Central,12.2226,76.7838,recyclable,732,3211,OK
5605,East,12.1688,76.7866,hazardous,105,7232,OK
5606,Central,12.1856,76.7974,recyclable,675,4018,OK
5607,North,12.2404,76.7138,other,287,8869,OK
5608,Central,12.1648,76.7783,other,577,7663,OK
5609,West,12.2697,76.7299,other,919,491,OK
5610,West,12.1958,76.7976,recyclable,657,7711,FAULT
5611,West,12.254,76.711,organic,912,5830,OK
5612,South,12.1884,76.7116,recyclable,347,1359,OK
5613,Central,12.2057,76.7111,organic,712,119,FAULT
5614,West,12.2665,76.7235,organic,991,2548,OK
5615,Central,12.2066,76.7284,other,158,3443,OK
5616,Central,12.2299,76.7892,recyclable,128,3643,OK
5617,South,12.1602,76.7002,recyclable,453,5877,OK
5618,North,12.2491,76.7567,other,424,4326,OK
5619,North,12.2567,76.7169,organic,375,4572,FAULT
5620,North,12.2688,76.7277,other,216,4318,OK
5621,West,12.1792,76.724,ewaste,18,6027,OK
5622,South,12.2158,76.7595,organic,823,2223,OK
5623,Central,12.153,76.7528,organic,168,1903,OK
5624,Central,12.1746,76.7694,organic,514,2581,OK
5625,North,12.2115,76.735,organic,344,1696,OK
5626,Central,12.155,76.7575,organic,45,1062,OK
5627,East,12.1603,76.7297,organic,560,1368,OK
5628,South,12.2097,76.7555,organic,735,3489,OK
5629,Central,12.1852,76.7061,other,889,7197,OK
5630,East,12.2615,76.7323,hazardous,614,4799,OK
5631,West,12.2374,76.7043,organic,698,8214,FAULT
5632,Central,12.189,76.7232,organic,953,8323,OK
5633,West,12.1758,76.7492,recyclable,125,3478,FAULT
5634,North,12.1574,76.7799,organic,345,4588,OK
5635,Central,12.2567,76.7465,ewaste,803,7670,FAULT
5636,West,12.1849,76.7374,recyclable,288,3248,OK
5637,South,12.2303,76.776,organic,963,1281,OK
5638,North,12.1851,76.7356,organic,567,852,OK
5639,East,12.2313,76.7219,recyclable,642,7168,OK
5640,Central,12.1833,76.7326,recyclable,657,3113,OK
5641,East,12.228,76.7594,organic,995,2782,OK
5642,South,12.1799,76.7959,other,518,1941,OK
5643,West,12.2649,76.7896,organic,438,5481,OK
5644,South,12.2035,76.7176,recyclable,447,115,OK
5645,North,12.2081,76.7089,recyclable,575,3711,OK
5646,East,12.2422,76.7986,organic,630,5189,OK
5647,East,12.1991,76.7405,ewaste,414,3994,OK
5648,Central,12.2287,76.7531,recyclable,684,1978,OK
5649,East,12.2383,76.7073,organic,681,5587,OK
5650,South,12.1752,76.7367,other,972,4719,OK
5651,Central,12.1779,76.7654,organic,606,4997,OK
5652,Central,12.1925,76.7985,recyclable,226,8129,OK
5653,Central,12.2451,76.792,organic,948,8138,OK
5654,South,12.2331,76.7006,organic,800,2313,OK
5655,West,12.2655,76.7654,other,465,6893,OK
5656,South,12.223,76.7538,recyclable,465,6898,OK
5657,Central,12.2168,76.7328,organic,186,211,OK
5658,East,12.2064,76.7352,recyclable,109,2800,OK
5659,North,12.2629,76.7924,organic,733,1650,OK
5660,South,12.253,76.7818,recyclable,67,887,FAULT
5661,North,12.1658,76.7429,organic,723,710,OK
5662,Central,12.2232,76.7682,other,557,645,OK
5663,Central,12.2198,76.7849,hazardous,602,3804,OK
5664,South,12.1879,76.7382,organic,926,3201,OK
5665,North,12.2627,76.7368,other,600,4296,OK
5666,West,12.2095,76.719,ewaste,593,8637,OK
5667,West,12.1669,76.7452,organic,245,3994,FAULT
5668,North,12.2188,76.71,recyclable,437,3828,OK
5669,Central,12.1569,76.7228,organic,511,6821,OK
5670,North,12.1516,76.7685,recyclable,998,2472,OK
5671,North,12.1889,76.7697,organic,476,8401,OK
5672,East,12.2375,76.7034,organic,641,2523,OK
5673,South,12.2612,76.7171,organic,57,6610,OK
5674,North,12.1908,76.7373,organic,347,8799,OK
5675,East,12.175,76.7754,hazardous,904,1652,OK
5676,Central,12.2239,76.7356,recyclable,95,486,FAULT
5677,Central,12.2623,76.7679,other,23,2150,OK
5678,Central,12.1624,76.7805,recyclable,787,714,OK
5679,East,12.2468,76.7946,recyclable,927,240,OK
5680,East,12.2577,76.7744,hazardous,28,2085,FAULT
5681,Central,12.219,76.782,organic,74,6411,OK
5682,East,12.2317,76.7292,organic,139,4498,OK
5683,North,12.226,76.7113,recyclable,710,7482,OK
5684,West,12.2154,76.7658,organic,674,5975,OK
5685,South,12.1825,76.7932,recyclable,354,999,OK
5686,North,12.2124,76.7342,other,1000,1380,OK
5687,West,12.2273,76.742,organic,266,8556,FAULT
5688,Central,12.2464,76.7004,organic,749,1739,OK
5689,Central,12.1589,76.7947,organic,562,7633,OK
5690,South,12.2556,76.7798,recyclable,412,2547,FAULT
5691,South,12.1631,76.7232,recyclable,813,5156,OK
5692,North,12.2247,76.7611,organic,390,5876,OK
5693,East,12.2268,76.739,ewaste,177,7149,OK
5694,West,12.2635,76.7293,recyclable,190,5777,OK
5695,North,12.1961,76.7401,hazardous,842,7949,OK
5696,South,12.1792,76.7591,ewaste,352,4376,OK
5697,North,12.1803,76.74,organic,360,6110,OK
5698,South,12.1884,76.7903,other,908,8080,FAULT
5699,West,12.1825,76.7532,other,571,7390,OK
5700,North,12.2449,76.7064,other,85,3403,OK
5701,East,12.2558,76.7918,recyclable,261,1494,OK
5702,Central,12.2373,76.7838,ewaste,574,1883,OK
5703,Central,12.1853,76.7171,other,805,8910,FAULT
5704,Central,12.2133,76.7578,organic,232,4591,OK
5705,Central,12.2332,76.7375,organic,243,4378,OK
5706,South,12.2487,76.7827,recyclable,120,1566,OK
5707,South,12.2231,76.7851,recyclable,543,3704,OK
5708,North,12.1682,76.7998,other,539,2708,OK
5709,North,12.2439,76.7226,other,368,3430,OK
5710,North,12.2008,76.7609,organic,907,6327,OK
5711,North,12.1722,76.7737,organic,187,2206,OK
5712,North,12.1953,76.7155,organic,593,6767,OK
5713,South,12.2262,76.7845,recyclable,21,3624,OK
5714,South,12.2388,76.7527,other,39,1877,OK
5715,Central,12.1999,76.7097,organic,841,4667,OK
5716,East,12.2301,76.7229,recyclable,559,4280,OK
5717,North,12.1519,76.7804,organic,532,6555,OK
5718,East,12.1808,76.7185,organic,919,8361,OK
5719,East,12.2611,76.7669,recyclable,542,351,FAULT
5720,East,12.159,76.7205,recyclable,430,6980,OK
5721,East,12.2577,76.7095,recyclable,55,135,OK
5722,South,12.2463,76.7454,ewaste,66,502,OK
5723,South,12.1867,76.7261,hazardous,401,3050,OK
5724,North,12.2421,76.7742,hazardous,503,6906,OK
5725,Central,12.1878,76.7684,other,451,2897,OK
5726,South,12.1756,76.7909,recyclable,521,7579,OK
5727,West,12.1701,76.7711,organic,83,2267,OK
5728,North,12.2551,76.7854,recyclable,412,646,OK
5729,Central,12.2364,76.7207,recyclable,218,2233,OK
5730,West,12.1547,76.7059,recyclable,429,2201,OK
5731,South,12.2341,76.7603,ewaste,695,4118,OK
5732,Central,12.2176,76.7162,organic,846,2284,OK
5733,West,12.1818,76.704,recyclable,463,8037,OK
5734,Central,12.1971,76.7367,hazardous,706,3008,OK
5735,East,12.1853,76.7854,organic,763,2750,OK
5736,East,12.1625,76.7752,other,565,1742,OK
5737,West,12.2611,76.7049,ewaste,555,3628,OK
5738,West,12.2062,76.7935,organic,894,3415,OK
5739,South,12.1667,76.7205,recyclable,691,5324,OK
